ensembl_id	SRR349741	SRR349742	SRR349743	SRR349744	SRR349745	SRR349746	SRR349747	SRR349748	SRR349749	SRR349750	SRR349751	SRR349752
ENSG00000165985.9	0	38	38	0	166	284	0	0	10	0	0	0
ENSG00000165995.18	142	151	379	398	530	392	243	38	38	38	38	0
ENSG00000165996.13	1133	416	1319	1883	667	1643	494	152	190	304	190	228
ENSG00000165997.4	11612	17203	9918	17195	30610	31306	11510	2500	9327	3378	6411	2375
ENSG00000166002.6	758	1057	643	2003	1192	1174	1800	245	793	228	753	251
ENSG00000166004.14	3082	4163	3103	3837	6084	8025	3417	676	1475	374	1096	556
ENSG00000166006.12	0	0	38	38	0	0	0	0	0	0	38	0
ENSG00000166007.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166012.15	28433	33302	16813	267245	95775	249719	264752	7610	68067	84604	158327	184179
ENSG00000166013.11	0	0	0	0	38	0	0	0	0	0	0	0
ENSG00000166016.5	607	719	1020	1654	665	495	1877	1287	2870	76	2291	2037
ENSG00000166024.13	5516	2416	2553	3115	4915	6328	2605	379	2296	646	1452	1262
ENSG00000166025.17	5757	13302	12135	15750	15386	39597	6834	1664	3713	2618	4974	2652
ENSG00000166033.11	10284	34637	16714	17000	16050	14982	24457	584	379	304	757	362
ENSG00000166035.10	0	114	0	76	38	0	111	0	0	0	0	0
ENSG00000166037.10	7886	6822	5747	10835	8648	19215	5745	1557	4616	2688	2727	2536
ENSG00000166046.10	6150	4982	4848	6620	3876	6581	5503	13939	49559	15722	37912	47913
ENSG00000166049.10	38	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166068.12	4737	9628	3515	7398	7000	5289	5108	542	836	418	722	380
ENSG00000166069.13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166073.9	645	3530	494	5949	3211	1024	2497	38	0	0	20	0
ENSG00000166086.12	226	1622	1176	1443	1225	903	1364	0	76	38	135	38
ENSG00000166090.8	0	0	38	37	76	38	0	0	0	0	0	0
ENSG00000166091.19	0	0	21	38	0	38	0	0	0	0	0	0
ENSG00000166104.14	38	38	0	0	31	0	0	0	0	0	0	0
ENSG00000166105.15	0	76	76	1963	38	0	0	0	0	0	0	0
ENSG00000166106.3	1285	1775	947	4119	360	456	1480	0	76	22	0	0
ENSG00000166111.9	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000166118.7	0	76	0	0	0	0	0	0	38	0	0	0
ENSG00000166123.13	857	2718	752	3624	721	3330	3443	5900	9704	5045	16256	9135
ENSG00000166126.10	1021	2259	1422	2762	1355	4950	1988	76	442	113	760	412
ENSG00000166128.12	3419	4134	2696	3390	4328	2658	5372	252	988	566	716	381
ENSG00000166130.14	7762	4814	4818	5535	4028	6879	5797	380	829	113	266	284
ENSG00000166133.17	412	493	378	942	1293	1253	227	190	228	152	342	249
ENSG00000166135.13	6632	6537	2871	6896	5689	11660	6825	1815	4848	1805	4681	2762
ENSG00000166136.15	1765	1917	1405	2259	3523	3427	2150	858	1963	900	1685	1409
ENSG00000166140.17	1562	3120	1450	2765	2025	5595	1962	1385	2662	1739	4026	4706
ENSG00000166143.9	0	38	0	266	0	0	0	0	0	0	0	0
ENSG00000166145.14	5773	9785	3634	10278	6852	18920	9630	23682	40908	20596	49081	44457
ENSG00000166147.13	11311	79981	28269	47563	32202	35598	39649	342	303	342	964	265
ENSG00000166148.3	266	782	228	154	642	866	456	0	0	38	0	0
ENSG00000166152.3	0	0	0	0	38	0	0	0	0	0	0	0
ENSG00000166153.16	189	76	38	152	76	152	266	0	76	0	38	8
ENSG00000166159.10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166160.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166164.15	5186	7240	2048	6344	7145	13448	8751	1493	3555	2236	3247	2288
ENSG00000166165.12	2634	15959	22983	19591	3590	23237	5868	1157	1466	1217	2333	6561
ENSG00000166166.12	2089	3027	3169	4101	2353	4576	3613	600	417	418	190	380
ENSG00000166167.17	4886	4513	2262	3909	3894	8301	3479	2024	2964	2414	3164	3204
ENSG00000166169.16	1322	2579	1198	1348	1687	2955	1169	376	1020	304	556	568
ENSG00000166170.9	5850	7650	5597	11280	6142	11438	8548	1205	2395	1973	2841	1235
ENSG00000166171.12	363	425	169	567	518	756	414	38	384	154	119	187
ENSG00000166173.10	2504	2821	873	2644	1664	744	1653	38	341	38	114	76
ENSG00000166181.12	7225	10425	6667	10798	22641	9736	17526	1896	3875	1900	3314	1630
ENSG00000166183.15	445	438	3505	493	400	4326	409	3886	13707	5581	11273	11664
ENSG00000166188.2	722	950	449	418	1050	759	1486	152	226	76	76	76
ENSG00000166189.7	2044	2048	1101	1419	2188	3345	1584	721	1113	797	1111	742
ENSG00000166192.14	1134	445	456	492	645	2589	793	228	664	417	988	493
ENSG00000166197.16	7334	6792	3335	7356	13298	17441	11088	1099	1820	1086	1810	984
ENSG00000166199.12	1431	2943	1838	2443	3987	1751	1959	494	1066	947	682	520
ENSG00000166200.14	18459	20446	7664	22102	19042	40423	14469	4991	17482	8113	12370	9793
ENSG00000166206.14	9234	414	3169	0	265	141	76	0	76	228	342	190
ENSG00000166211.7	0	0	0	0	0	0	38	0	0	38	0	38
ENSG00000166220.12	0	0	0	0	0	0	0	0	19	0	0	51
ENSG00000166224.16	24203	24089	18268	23061	21216	40730	17112	7996	19386	11355	18556	19144
ENSG00000166225.8	12664	11594	11152	12606	12865	24542	7675	1975	5576	3291	3683	4299
ENSG00000166226.12	28975	22040	16301	31665	35475	45906	24579	5005	14350	6558	9839	8580
ENSG00000166228.8	3109	1176	1329	1329	2013	2717	1809	531	1966	874	1305	1669
ENSG00000166233.13	7478	14024	5759	9020	15321	20710	8382	2510	6539	3164	6749	3114
ENSG00000166246.13	0	37	0	0	38	38	0	0	0	75	0	0
ENSG00000166250.11	1289	4029	2789	3092	3764	2120	2014	38	0	38	152	0
ENSG00000166257.8	0	357	114	38	304	38	456	0	114	0	0	0
ENSG00000166260.10	4031	4730	2806	6766	4670	5863	3943	674	2547	1138	1822	1214
ENSG00000166261.10	439	798	608	1234	930	414	531	188	114	152	0	76
ENSG00000166262.15	465	806	608	1002	531	715	584	115	259	265	380	228
ENSG00000166263.13	3823	3373	2161	6555	5803	5205	3339	342	969	532	304	148
ENSG00000166265.11	794	532	1426	2339	1618	1247	1049	227	303	301	373	189
ENSG00000166266.13	10027	14788	8448	14182	10655	9956	7820	2124	7987	3482	4203	3232
ENSG00000166268.10	75	0	76	151	71	0	0	38	0	0	38	38
ENSG00000166272.16	2378	5733	2954	2141	3383	3261	3215	644	1131	835	1887	743
ENSG00000166275.15	1102	2719	1268	2193	2573	2758	1313	456	2008	1061	643	645
ENSG00000166278.14	2046	1996	984	1272	1464	873	4498	76	112	10	152	114
ENSG00000166289.5	76	684	684	341	260	717	1160	1099	2291	494	2324	1590
ENSG00000166292.11	38	76	76	75	109	76	151	0	0	111	0	0
ENSG00000166295.8	17755	12232	7505	10959	12818	21139	8541	2831	8743	4081	6421	5365
ENSG00000166311.9	2718	2822	3480	1161	1389	1606	3037	1029	3705	1963	3031	2834
ENSG00000166313.18	228	1240	1860	719	856	322	741	152	112	228	114	189
ENSG00000166317.11	0	76	141	113	123	35	0	266	4472	153	1277	1599
ENSG00000166321.13	114	415	91	266	553	636	241	110	38	76	111	0
ENSG00000166323.12	414	489	7	253	120	333	231	38	38	0	38	96
ENSG00000166326.6	4418	10517	6174	10325	16435	9257	8060	641	1588	940	1462	608
ENSG00000166329.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166333.13	5223	8152	6682	5885	8974	9566	11284	832	3087	1700	2098	1858
ENSG00000166337.9	9708	14693	9337	10929	13660	18892	16143	2789	7600	4145	5469	5030
ENSG00000166340.15	7813	9825	9175	9816	18799	27555	30878	2068	3866	1701	6336	2806
ENSG00000166341.7	1063	7052	4539	3440	4449	3219	3849	0	228	38	76	38
ENSG00000166342.18	293	1473	552	363	824	500	684	137	82	152	30	72
ENSG00000166343.9	0	66	0	167	114	75	48	38	0	76	0	0
ENSG00000166347.18	565	7797	5896	14683	5691	10333	8250	2307	6665	2984	3278	4043
ENSG00000166348.18	4253	6430	3439	6514	5835	16265	4144	2812	10920	3104	7165	4435
ENSG00000166349.9	570	1070	911	592	1883	2683	455	0	0	0	0	38
ENSG00000166351.10	0	38	0	38	0	0	0	0	0	0	0	0
ENSG00000166352.15	489	1024	945	532	2042	1101	909	190	641	266	342	228
ENSG00000166359.10	190	95	95	102	112	151	152	68	0	0	0	0
